host,link,time,auth,follower,following,age,gender,country,location,sentiment,contents,uniqueid,authname
http://twitter.com/retrob8,http://twitter.com/Retrob8/statuses/380291653757833216,2013-09-18T11:26:10Z,6,1513,741,,,,Flynn's Arcade,,Hmmm looks like Coca cola have a named can for good looking Darlek girls! http://t.co/eMcDp7VU9r,3.80E+17,Retrobate (8Bit)_
http://twitter.com/dita_daritadi,http://twitter.com/dita_daritadi/statuses/380291432247877632,2013-09-18T11:25:17Z,4,269,202,,,,cianjur,,Nge-Fly itu sederhana. Mie cola mantap  coca cola ukuran XL  something toasted  good music to listen  in a beautifull evening dan REMI,3.80E+17,dita destriani
http://twitter.com/thepostng,http://twitter.com/thepostng/statuses/380291298722193408,2013-09-18T11:24:45Z,7,5602,6016,,,,,,New post: Coca Cola Moves To Address Concern In Kano  Restates Commitment To High Quality http://t.co/vN0L3wjubY,3.80E+17,thepost
http://twitter.com/cutieozy,http://twitter.com/cutieozy/statuses/380291210146902016,2013-09-18T11:24:24Z,2,14,112,,,,,,Coke + Penafrancia Festival 2013 = ITS MORE FUN IN THE PHILIPPINES @Coke_HappyPrez #CokeNaga,3.80E+17,Osang
http://twitter.com/cutieozy,http://twitter.com/cutieozy/statuses/380290404127502336,2013-09-18T11:21:12Z,2,14,112,,,,,,Coke + Penafrancia Festival 2013 = REASON WHY ITS MORE FUN IN THE PHILIPPINES @Coke_HappyPrez #CokeNaga,3.80E+17,Osang
http://twitter.com/simpleeninaj,http://twitter.com/SimpleEninaj/statuses/380290258794868736,2013-09-18T11:20:37Z,3,134,205,,,,,,"@Coke_HappyPrez Coke + Penafrancia Festival 2013 = Super Bless and Happy!! :""> #CokeNaga",3.80E+17,Janine Ysabel Babina
http://twitter.com/simpleeninaj,http://twitter.com/SimpleEninaj/statuses/380289934554193920,2013-09-18T11:19:20Z,3,134,205,,,,,,"@Coke_HappyPrez Coke + Penafrancia Festival 2013 = So HAPPY AND BLESSED! :""> #CokeNaga",3.80E+17,Janine Ysabel Babina
http://twitter.com/babalwamalgas,http://twitter.com/BabalwaMalgas/statuses/380289627531542528,2013-09-18T11:18:07Z,6,888,368,,,,,,"coke in this weather is as great as the cold one in the cluuurb after dancing to those ratchet songs :"")",3.80E+17,Charlie
http://twitter.com/aakritisawhney,http://twitter.com/aakritisawhney/statuses/380289454646104065,2013-09-18T11:17:26Z,5,334,175,,,IN,Delhi,,Coca cola admits for partially responsible for America's obesity http://t.co/HpbuIEodo3,3.80E+17,Aakriti Sawhney
http://twitter.com/charlott_xox,http://twitter.com/charlott_xox/statuses/380287162450980864,2013-09-18T11:08:19Z,2,25,66,,,,Thrapston,,Disney are really great at choosing rollmodels miley cyrus is on weed and zac efron is addicted to coke can't wait what's next...,3.80E+17,ChÎÑlott'â î
http://twitter.com/ajkendrick,http://twitter.com/AJKendrick/statuses/380285976763174912,2013-09-18T11:03:36Z,5,325,1137,,,GB,"Corby, England",,"After 3 days without ""the good stuff""  the first sip of Coke today was unbelievable.",3.80E+17,Anthony Kendrick
http://twitter.com/kellymercer_x,http://twitter.com/KellyMercer_x/statuses/380285906881478657,2013-09-18T11:03:20Z,5,857,665,,,GB,"Liverpool, England.",,Zac Efron  did coke? What the fuck why is it always the good ones :/,3.80E+17,Kelly Mercer
http://twitter.com/jek_bradley,http://twitter.com/Jek_Bradley/statuses/380284842442620928,2013-09-18T10:59:06Z,2,53,72,,,,Bath,,I've become a #diet coke addict! If Tyler Hamilton used it to keep his weight under control  then it's good enough for me :),3.80E+17,Jessica Bradley
http://twitter.com/chevrolegs1125,http://twitter.com/Chevrolegs1125/statuses/380284829180248064,2013-09-18T10:59:03Z,4,185,178,,,US,GJ-CO,,Hello good morning still sippin coke with the capitan Morgan,3.80E+17,Andrew
http://twitter.com/ananiasstyge,http://twitter.com/Ananiasstyge/statuses/380283901597347840,2013-09-18T10:55:22Z,2,26,198,,,NA,"Windhoek,Namibia",,@auntykauna lag me too...coke is the best refreshing sorft drink ever.,3.80E+17,Ananias styge
http://twitter.com/colinscity,http://twitter.com/ColinsCity/statuses/380283838997749760,2013-09-18T10:55:07Z,6,2449,1702,,,,"ÜT: 52.480478,-8.113032",,Coke Zero is great if you dont mind fake chemicals that turn into sugar when in your body not to mention melt your brain & cause imbalance,3.80E+17,Daddy De La Noche
http://twitter.com/_mj_dream,http://twitter.com/_mj_dream/statuses/380283393151234048,2013-09-18T10:53:20Z,4,150,126,,,,,,When did it become cool for everyone to start doing coke though?.......,3.80E+17,Michelle
http://twitter.com/x1968sg,http://twitter.com/x1968SG/statuses/380283264251854848,2013-09-18T10:52:50Z,1,8,33,,,GB,England,,RT @GreenMedInfo This is great! A brutally honest Coca-Cola commercial that you'll never see on Te-lie-vision. Check it out: http://t.co/lW9GMiXCwp,3.80E+17,ShaunGeorge
http://twitter.com/shaquetanaranja,http://twitter.com/ShaquetaNaranja/statuses/380283252767875073,2013-09-18T10:52:47Z,5,1136,1224,,,,,,RT @manudiazm @ShaquetaNaranja Relaxing and Amazing Coke with Vlondie Sistel at IE School,3.80E+17,AirMiles!
http://twitter.com/hero2dom,http://twitter.com/Hero2dom/statuses/380282491283599360,2013-09-18T10:49:45Z,5,465,2001,,,IT,Tirano Italy,,Salad and chicken for dinner meal -no carbs no bread no coke no fun no fun but I feel lighter after light dinner !!! http://t.co/q4sO8gv03J,3.80E+17,Dominic Roosters
http://twitter.com/bjones371,http://twitter.com/bjones371/statuses/380281844631359488,2013-09-18T10:47:11Z,3,50,195,,,GB,Manchester,,@jenshannon16792 oh good  I won't feel as guilty when I give you your Diet Coke all the way from a French service station now then ;-) x,3.80E+17,Ben Jones
http://twitter.com/redhotrmi,http://twitter.com/Redhotrmi/statuses/380281676628525056,2013-09-18T10:46:31Z,3,41,59,,,,Midhurstian,,Good day @OfficialHARIBO. Did you put Watermelon Slices in Tangfastics so the Coke Bottles aren't the worst ones for once?,3.80E+17,.
http://twitter.com/shootcutgo,http://twitter.com/ShootCutGo/statuses/380280227060252673,2013-09-18T10:40:46Z,5,974,780,,,GB,UK,,RT @renepower: Coca-Cola Marketing on Diet Coke Budget http://t.co/CsdJkJ3zEC - personalised video good alas not DIY on smartphone!,3.80E+17,Shoot Cut Go
http://twitter.com/manudiazm,http://twitter.com/manudiazm/statuses/380280164296708096,2013-09-18T10:40:31Z,5,713,558,,,,La orilla frente a Triana.,,@ShaquetaNaranja Relaxing and Amazing Coke with Vlondie Sistel at IE School,3.80E+17,manu
http://twitter.com/deeq58,http://twitter.com/DeeQ58/statuses/380280146944880640,2013-09-18T10:40:26Z,5,600,443,,,,,,"Jack Nicholson. Col Jessup""@iamHighDee: You mean ""Coke""? ""@Parol_Z: Question 3. In the 1992 movie  ""A few Good Men""  who ordered the c",3.80E+17,Fräulein Quashie
http://twitter.com/samasalah11samo,http://twitter.com/Samasalah11SAMO/statuses/380279989985632256,2013-09-18T10:39:49Z,1,10,3,,,,,,This is fun! - Try this Game: Coke Zero Retro Electro: http://t.co/kd58IVICQb,3.80E+17,SAMO AHMAD
http://twitter.com/coke_cainee,http://twitter.com/Coke_Cainee/statuses/380279628394676224,2013-09-18T10:38:23Z,4,251,241,,,,,,RT @mocha_shenell Lose ya good girl behind bad decisions.. Ironic,3.80E+17,Sweet Jones
http://twitter.com/ashraf_coke,http://twitter.com/Ashraf_Coke/statuses/380279183810646016,2013-09-18T10:36:37Z,4,144,123,,,,"Sungai Petani, Kedah",,"Presenting ""Emotional Weekly Statistics"". 3 new followers :) :) :) and 2 unfollowers :( :( :(. Via http://t.co/QTMU9OjEX2",3.80E+17,ツ Ba'eiii ツ
http://twitter.com/ashmurdoch,http://twitter.com/AshMurdoch/statuses/380279148469841920,2013-09-18T10:36:28Z,4,193,193,,,GB,Tenby,,After opening a full bottle of coke and dropping the lid in a puddle of piss I can't help but think  Why do bad things happen to good people,3.80E+17,Ash Murdoch
http://twitter.com/babysophiecatt,http://twitter.com/babysophiecatt/statuses/380278854352269312,2013-09-18T10:35:18Z,2,14,16,,,US,"Central Valley, California",,nursed her... they're starting to leak all the time :((((((( i was a good mama except for the linda walker caffein from coke and coffee talk,3.80E+17,Babysophiecatt
http://twitter.com/alexdixon1318,http://twitter.com/alexdixon1318/statuses/380278121079246848,2013-09-18T10:32:23Z,4,148,245,,,GB,Elburton,,I don't know when sniffing coke turned cool  or watching your cousin give brain to a fool,3.80E+17,Alex Dixon
http://twitter.com/iamhighdee,http://twitter.com/iamHighDee/statuses/380278060177973248,2013-09-18T10:32:09Z,8,13522,7644,,,,"Earth today, Jupiter tomorrow",,"You mean ""Coke""? ""@Parol_Z: Question 3. In the 1992 movie  ""A few Good Men""  who ordered the code red? #ParolzMovieMania""",3.80E+17,IG - iamHighDee
http://twitter.com/twalsh3708,http://twitter.com/twalsh3708/statuses/380277845756370944,2013-09-18T10:31:18Z,1,12,68,,,,,,@Morning_Joe Great Joe If equal pay Mika makes 3.90 = two McDoubles and a Coke Joe millions everyone else 2000.,3.80E+17,Thomas Walsh
http://twitter.com/_proudozame,http://twitter.com/_proudozame/statuses/380277764835639297,2013-09-18T10:30:59Z,4,396,435,,,,,,RT @7u8zZy_x Life is about balance. The good and the bad. The highs and the lows. The diet and the coke.,3.80E+17,♚NexT EmPirE♚往下帝国♚
http://twitter.com/coke_cainee,http://twitter.com/Coke_Cainee/statuses/380277566319235072,2013-09-18T10:30:11Z,4,251,241,,,,,,RT @Antawayne Dawg I'm cool   just until I get pissed off .,3.80E+17,Sweet Jones
http://twitter.com/big_b_himself,http://twitter.com/Big_B_Himself/statuses/380277166870499330,2013-09-18T10:28:36Z,4,127,134,,,US,CLE to the ID,,"Zac Effron's comment about laying off the coke  ""I'm good  REAL good."" *snorts*",3.80E+17,The Dude
http://twitter.com/who_made_u_god,http://twitter.com/who_made_u_god/statuses/380276878185345024,2013-09-18T10:27:27Z,1,9,10,,,US,"Boston, Ma",,Lol this fucking idiot ol head Gets on the bus acting all cool  puts his coca cola down  and POW the shit spills. Not once but twice,3.80E+17,Tavon Guynn
http://twitter.com/7u8zzy_x,http://twitter.com/7u8zZy_x/statuses/380276756269522944,2013-09-18T10:26:58Z,4,167,175,,,GB,London,,Life is about balance. The good and the bad. The highs and the lows. The diet and the coke.,3.80E+17,ɥɔɐǝdʎʞuɐɹɔʇɐɥʇ
http://twitter.com/weluvlukebrooks,http://twitter.com/weluvlukebrooks/statuses/380276552061030400,2013-09-18T10:26:09Z,6,1394,2001,,,AU,Adelaide,,@soccerlouis the only good thing is frozen coke,3.80E+17,Gracia ♡
http://twitter.com/sheseesred,http://twitter.com/sheseesred/statuses/380276190088802304,2013-09-18T10:24:43Z,5,717,679,,,GB,london,,@sitdowncomedian except you've got some dignity  no coke habit and presumably care about young people's future  right?,3.80E+17,lauren brown
http://twitter.com/mohakhassim,http://twitter.com/mohakhassim/statuses/380275831706501120,2013-09-18T10:23:18Z,3,43,34,,,KE,nairobi kenya,,Now here z the end game.. *licking fingers* somebody be cool order me a coke pliz http://t.co/oYML85owlx,3.80E+17,moha kassim
http://twitter.com/pchryssikos,http://twitter.com/PChryssikos/statuses/380275390629314560,2013-09-18T10:21:32Z,9,46747,1022,,,GB,London,,@templebeverley I read some where Coca Cola is saying there are XX weekends until Christmas! I know! Shocking! I'm good  hope you are too! X,3.80E+17,Philip Chryssikos
http://twitter.com/rosesandrockets,http://twitter.com/RosesandRockets/statuses/380275219380068352,2013-09-18T10:20:52Z,4,208,179,,,,Irlanda,,Hope Zac Effon stays off the coke for good  don't want it to end up in a tragic way,3.80E+17,Rosaleen
http://twitter.com/richardjohn,http://twitter.com/RichardJohn/statuses/380274834082918400,2013-09-18T10:19:20Z,5,822,761,,,GB,London,,RT @mrbry Private drunk tanks sound quite good. I'm assuming we're talking about filling a pool with Sailor Jerry and Coke and letting me swim in it?,3.80E+17,Slick Rick Jeezy Esq
http://twitter.com/king_o_kings812,http://twitter.com/KING_O_KINGS812/statuses/380274508604514304,2013-09-18T10:18:02Z,5,569,711,,,US,SOUTHERN INDIANA,,Hell yeah this coke good / shit as white as my tank top,3.80E+17,Bad Ass Yella Boy
http://twitter.com/mrbry,http://twitter.com/mrbry/statuses/380274219151802368,2013-09-18T10:16:53Z,6,854,683,,,,,,Private drunk tanks sound quite good. I'm assuming we're talking about filling a pool with Sailor Jerry and Coke and letting me swim in it?,3.80E+17,Bry Universe
http://twitter.com/jpjaval,http://twitter.com/JPJaval/statuses/380274205943934976,2013-09-18T10:16:50Z,4,384,538,,,GB,Steel City / UK,,If you start doing coke you will be sent to your room young lady.. @MileyCyrus,3.80E+17,John Paul Javal
http://twitter.com/house_goddess,http://twitter.com/House_Goddess/statuses/380273449291116544,2013-09-18T10:13:50Z,7,4334,1710,,,,Deep House Land,,Samp   Stew...Tiramisu Woolworths cake and coke. Lunch was beyond good.,3.80E+17,♬Gugu weNumber :)
http://twitter.com/evereadysa,http://twitter.com/EvereadySA/statuses/380272897765298177,2013-09-18T10:11:38Z,4,323,275,,,ZA,South Africa,,great idea - using #batteries  a coke can & cereal box to make a #torch @BatteriesUK,3.80E+17,Eveready SA
http://twitter.com/jygz_budz,http://twitter.com/Jygz_budz/statuses/380272605212590080,2013-09-18T10:10:28Z,0,0,3,,,,,,@Coke_HappyPrez Coke + Penafrancia Festival 2013 = More Fun talaga in the Philippines lalo na pag kasama ang Coca Cola! #CokeNaga,3.80E+17,Salvacion  Alcantara
http://twitter.com/stormtrading,http://twitter.com/StormTrading/statuses/380271412256444416,2013-09-18T10:05:44Z,4,422,378,,,,,,Coca Cola's many creative branding designs! Check them out! There's even a melting Coca Cola bottle?! http://t.co/cuuJJufRxI,3.80E+17,Storm Trading Group
http://twitter.com/karinschroeck,http://twitter.com/KarinSchroeck/statuses/380271321080266752,2013-09-18T10:05:22Z,5,895,235,,,GB,Leicester (UK),,The world's most attractive employers in 2013 are:Google  Ernst & Young  Goldman Sachs  PwC  Microsoft  Apple  Deloitte  KPMG  Coca Cola P&G,3.80E+17,Karin Schroeck-Singh
http://twitter.com/minikidsxe,http://twitter.com/minikidsxe/statuses/380271180319825920,2013-09-18T10:04:49Z,4,158,209,,,GB,UK,,@thefirstrock haha i don't drink but i'll take a coke :) And I just honestly like good music  it's bloody good music! I'll def be at barfly,3.80E+17,Anneka Sillitoe
http://twitter.com/fishncoindo,http://twitter.com/FishnCoINDO/statuses/380270490063241217,2013-09-18T10:02:04Z,8,8054,148,,,ID,Indonesia,,Vending machine ini kalau dipeluk akan memberikan Coca-Cola gratis. What a great way to spread happiness! http://t.co/8B8Uot9jZV,3.80E+17,Fish & Co. Indonesia
http://twitter.com/nicolecowanxx,http://twitter.com/nicolecowanxx/statuses/380268835922018304,2013-09-18T09:55:30Z,6,917,810,,,,,,RT @darkd4ys_ Vanilla Coke is so fucking good,3.80E+17,nicole xx
http://twitter.com/jajaamanda,http://twitter.com/jajaamanda/statuses/380268820016807936,2013-09-18T09:55:26Z,5,448,971,,,US,"Grand Rapids, MI",,There are two trucks-a Coke and a Pepsi-blocking the parking lot to my work. Cool. -______-,3.80E+17,Amanda Adams
http://twitter.com/darkd4ys_,http://twitter.com/darkd4ys_/statuses/380268749963935744,2013-09-18T09:55:09Z,5,553,410,,,GB,"Manchester, United Kingdom.",,Vanilla Coke is so fucking good,3.80E+17,infidels
http://twitter.com/willllo,http://twitter.com/Willllo/statuses/380267684967223296,2013-09-18T09:50:55Z,4,221,233,,,GB,Birmingham,,I feel to get dressed and go throw this coke at the cunt watered down shit trying to ruin my dads efforts to make me happy,3.80E+17,James Willis
http://twitter.com/nayaeb,http://twitter.com/NayaeB/statuses/380264215954481152,2013-09-18T09:37:08Z,4,134,236,,,,South of the A.,,coke zero taste so good right now tho.,3.80E+17,Nellie Ailiuua
http://twitter.com/fionaah27,http://twitter.com/Fionaah27/statuses/380263507318816768,2013-09-18T09:34:19Z,4,216,629,,,,Europe,,Feel ancient at this McDonald's! It is full of young people! With One Direction on stereo! Goodbye  yoooouth.. *drowning in Diet Coke*,3.80E+17,Fiona
http://twitter.com/owen_leed,http://twitter.com/Owen_Leed/statuses/380260663878119425,2013-09-18T09:23:01Z,4,152,75,,,MY,Kuala Lumpur,,#sportsmatters Great first day. All excellent. 3 favourites for me. Coke guy. HSBC guy. 1 other who remains nameless as he is a competitor.,3.80E+17,Owen Leed
http://twitter.com/julestw9,http://twitter.com/julestw9/statuses/380259761691713536,2013-09-18T09:19:26Z,5,457,1026,,,,,,RT @IntegrityRDs American Med Assoc not happy about Coca-Cola's healthwashing letter to doctors. Take note  @eatright! https://t.co/HSuddNUcVV #RDChat,3.80E+17,Julian Skinner
http://twitter.com/instagrammv,http://twitter.com/InstagramMV/statuses/380259575670513664,2013-09-18T09:18:42Z,5,727,1066,,,,,,Robocola. Follow and win a trip to Maldives with Coca-Cola! #cola #cocacola #trip #Maldives #official #usa #fun... http://t.co/ySCFqUNybP,3.80E+17,Instagram MV
http://twitter.com/ervinmoimoi,http://twitter.com/ervinmoimoi/statuses/380258693373112321,2013-09-18T09:15:12Z,4,201,553,,,PH,philippines,,@Coke_HappyPrez Coke + Penafrancia Festival 2013 = Every body #Happy #CokeNaga,3.80E+17,【► E-R-V-I-N ◄】
http://twitter.com/enviromall,http://twitter.com/EnviroMall/statuses/380258339973648384,2013-09-18T09:13:47Z,0,1,14,,,ZA,Johannesburg,,We're at the Good Food & Wine Show this weekend at the Coca Cola Dome - come and say hi! http://t.co/VH5JEgHyr9,3.80E+17,EnviroMall
http://twitter.com/enviromall,http://twitter.com/EnviroMall/statuses/380258309334654976,2013-09-18T09:13:40Z,0,1,14,,,ZA,Johannesburg,,We're at the Good Food & Wine Show this weekend at the Coca Cola Dome - come and say hi! http://t.co/dfkEtOSqkP,3.80E+17,EnviroMall
http://twitter.com/5sosoflittlemix,http://twitter.com/5sosoflittlemix/statuses/380257090457321472,2013-09-18T09:08:49Z,5,559,737,,,,crying bc 0/5  0/4,,toast and coke not a rly good lunch,3.80E+17,erica
http://twitter.com/realparallelism,http://twitter.com/RealParallelism/statuses/380256579809210368,2013-09-18T09:06:48Z,6,1086,1760,,,,Spaced out in the Universe,,Sittin stuck  in emotional bliss.. The skinny model girls rub coke on their gums,3.80E+17,Paddon
http://twitter.com/scottymac5,http://twitter.com/scottymac5/statuses/380254585153413120,2013-09-18T08:58:52Z,4,237,327,,,,Your local buffet restaurant,,What's with young americans in music and film/TV that they can't go off the fuckin rails... Zac Efron a Coke head lol really haha,3.80E+17,Isaac Hunt
http://twitter.com/queenwitchiepoo,http://twitter.com/queenwitchiepoo/statuses/380254307712389120,2013-09-18T08:57:46Z,7,3529,750,,,AU,"sydney, aus",,"""you've been drinking too much coke too"" says the alcoholic yes wow good example",3.80E+17,amber
http://twitter.com/flint_engbot,http://twitter.com/flint_engbot/statuses/380253889590607872,2013-09-18T08:56:06Z,3,44,12,,,,Sunyshore City,,This coke is really cool!,3.80E+17,Flint
http://twitter.com/wyndiepandaa,http://twitter.com/wyndiepandaa/statuses/380252329045274624,2013-09-18T08:49:54Z,5,267,171,,,,behind you,,@Cazssis good for you े ̡̡⍤⃝  ̢̢ेे don't think coke े ̡̡⍤⃝  ̢̢ेे,3.80E+17,not very polite
http://twitter.com/pranalivichare,http://twitter.com/PranaliVichare/statuses/380252161734479872,2013-09-18T08:49:14Z,5,808,1989,,,US,"Chicago, USA",,RT @MrLongEars Coca cola hasn't changed its logo for over hundred years  while Google just plays around with its logo. Great brands  different tactics.,3.80E+17,Powerful Pranali
http://twitter.com/h2obuildingserv,http://twitter.com/H2OBuildingServ/statuses/380252103265906688,2013-09-18T08:49:00Z,6,1259,2000,,,,West Yorkshire,,RT @JimClaussen Great to see companies like Coca-Cola implementing increase #waterefficiency to to lighten their impact - http://t.co/ES6J6Ynch9 #lean,3.80E+17,Graham Mann
http://twitter.com/cazssis,http://twitter.com/Cazssis/statuses/380251986186088448,2013-09-18T08:48:32Z,4,95,101,,,,scheiße,,@wyndiepandaa probably? i've been drinking coke since i was young tbh but recently stopped drinking every day  just once in a while,3.80E+17,ZACHARIE +‿+
http://twitter.com/lewisriley18,http://twitter.com/LewisRiley18/statuses/380251651070001152,2013-09-18T08:47:13Z,5,380,503,,,,Essex,,RT @DaniWarwick @LewisRiley18 Happy Birthday Kiddo! Treat you to a balu and coke at the bar later x,3.80E+17,Riley
http://twitter.com/i_am_martyn,http://twitter.com/I_am_Martyn/statuses/380251313356824576,2013-09-18T08:45:52Z,5,461,170,,,GB,England,,@JennNiff 'Mmmm  this is a tasty can of Coke  I do love Coke  it's so tasty and reasonably priced',3.80E+17,Martyn
http://twitter.com/bava_s,http://twitter.com/bava_s/statuses/380249892658364416,2013-09-18T08:40:13Z,5,1087,1058,,,GB,LONDON,,@ManniiGill so mean😔 but thats not good spilt that coke out and put water init instead 👌,3.80E+17,BALLY
http://twitter.com/nura016,http://twitter.com/nura016/statuses/380249505293426689,2013-09-18T08:38:41Z,3,86,159,,,,,,#fuyoh! #terrernya this can of Coca-Cola! See all the refreshing shots at #shareMYcokelah #shareMYcokelah http://t.co/eLR4ACYTEq,3.80E+17,Nuraisyah.z
http://twitter.com/coke_happyprez,http://twitter.com/Coke_HappyPrez/statuses/380249333750198272,2013-09-18T08:38:00Z,8,12221,6167,,,PH,Philippines,,Backpack winners: @dharkknight1 @jeliemirador @jrbadong18 @annedrey18 and @MTAbarabar! :D Happy Penafrancia Festival at congrats po! :D,3.80E+17,Coke_HappyPrez
http://twitter.com/britslave4u,http://twitter.com/BritSlave4U/statuses/380249020653776896,2013-09-18T08:36:45Z,6,941,812,,,US,"Giddings, Texas ✌♥☺",,RT @CocaCola Extensive research suggests one sip of Coca-Cola is 100% more refreshing than one sip of not Coca-Cola. #Science,3.80E+17,5DaysAllEyesOnBrit
http://twitter.com/occuworld,http://twitter.com/OccuWorld/statuses/380248084212510720,2013-09-18T08:33:02Z,4,262,453,,,,Earth,,How a Major Turf War Between Pepsi and Coke Reveals There's No 'Good' Multinational Soda Company http://t.co/GXDYiT1nel,3.80E+17,OccuWorld
http://twitter.com/eden_kore,http://twitter.com/eden_kore/statuses/380247517142990848,2013-09-18T08:30:47Z,5,907,1899,,,GB,Mid world scotland,,Hey kids zac efrons an actor u love the character he plays not the person. The real guy loves coke and not his fans. Cokes evil good luck,3.80E+17,Dreamcast 1080 hD
http://twitter.com/maxinecarreon,http://twitter.com/maxinecarreon/statuses/380247303476371456,2013-09-18T08:29:56Z,4,152,84,,,,Unorthodox Beatbox,,Fizzly  bubbly and ultra fun! Guessed it? Coke.,3.80E+17,Maxine
http://twitter.com/niyan_coke,http://twitter.com/Niyan_Coke/statuses/380247015286132736,2013-09-18T08:28:47Z,6,2191,1863,,,,Wall Street,,"I saw you in my dream""@Dunni_Bash: Good yours?""@Niyan_Coke: @Dunni_Bash how was your night x""""",3.80E+17,SkyWalker ★☆
http://twitter.com/luisquinterod,http://twitter.com/LuisQuinteroD/statuses/380246554759557121,2013-09-18T08:26:57Z,5,462,1991,,,BO,La Paz BCS México,,Creative Direction on Coca-Cola http://t.co/l1x5qIwTfZ,3.80E+17,Luis Quintero Durón
http://twitter.com/daniwarwick,http://twitter.com/DaniWarwick/statuses/380246114488057856,2013-09-18T08:25:12Z,3,106,150,,,,Harlow,,@LewisRiley18 Happy Birthday Kiddo! Treat you to a balu and coke at the bar later x,3.80E+17,Danielle Warwick
http://twitter.com/thetopofthenews,http://twitter.com/TheTopofTheNews/statuses/380245767795245056,2013-09-18T08:23:50Z,2,6,94,,,,,,How a Major Turf War Between Pepsi and Coke Reveals There’s No ‘Good’ Multinational Soda… http://t.co/5NcAarIlPZ,3.80E+17,Top News Stories
http://twitter.com/kieranjmeikle,http://twitter.com/kieranjmeikle/statuses/380245652628078592,2013-09-18T08:23:22Z,5,458,1292,,,GB,Scotland,,Nice zac efrons a coke heed to the media hes a bad cunt where i come from hes just another dude out for a good time,3.80E+17,Th3 N1gh7M4R3 ®©
http://twitter.com/freddynezious,http://twitter.com/FreddyNezious/statuses/380245104981581824,2013-09-18T08:21:12Z,8,7511,658,,,,Working at Field of God,,I see y'all looking on my coke bottle there you are @agnezmo with the great mans @iamYungWurld @aaronspears @joeflipwilson XX,3.80E+17,COKE BOTTLE
http://twitter.com/akosileoven,http://twitter.com/akosiLeoven/statuses/380244118984589312,2013-09-18T08:17:17Z,2,41,108,,,PH,"Imus, Cavite PH",,@Coke_HappyPrez Coke + Penafrancia Festival 2013 = cool event! It's More Fun In NAGA! With @CocaCola! :) #CokeNaga,3.80E+17,Leoven Sanchez
